EOGh_mean,EOGh_mav,EOGh_rms,EOGh_std,EOGh_max,EOGh_min,EOGh_ptp,EOGh_wl,EOGv_mean,EOGv_mav,EOGv_rms,EOGv_std,EOGv_max,EOGv_min,EOGv_ptp,EOGv_wl,subject_id,label,start_idx,end_idx
-133.3127658850401,157.86617850653917,172.67211694095957,109.74227271636444,53.59778020800476,-228.8313175064761,282.42909771448086,533.526534548553,-181.7617765171142,185.05813782218092,214.36696043371654,113.64792265120037,17.351991383905446,-266.7751530974719,284.12714448137734,488.1326445498455,S1,1,0,255
33.221261773674186,95.53582587747019,104.22725616938712,98.79103549798462,93.4433285164034,-197.00035168464086,290.44368020104423,515.2301577715053,-73.36627454511628,73.86047086291649,98.88805775815688,66.30413053913908,19.938639693372586,-232.73903985577275,252.67767954914532,564.1625494440432,S1,2,261,516
85.29735405645786,85.29735405645786,86.53925249640163,14.608340549262568,125.11213147995149,45.44366861611733,79.66846286383415,340.32455698327226,235.18363953915272,272.00694715038134,490.8758559348562,430.8686129586322,1240.2225597171775,-66.02728977159558,1306.2498494887732,2655.758068019003,S1,3,524,779
73.33619246305196,73.33619246305196,74.07479243764247,10.43445013893956,93.58315465249797,53.44405236986018,40.139102282637786,255.40911761029503,9.855386976786775,54.673084702423125,106.23940073428224,105.7812914267792,581.9787247744451,-56.70613107175502,638.6848558462002,775.8771925474189,S1,3,652,907
-179.6419526000065,206.29195977654678,218.37218874789718,124.15789014236772,76.40473809449183,-263.4885248128817,339.8932629073735,561.2079265040151,3.182795255697462,26.2358134858695,33.37309315716914,33.220974718352245,92.48963762790656,-62.12857674472083,154.6182143726274,437.33654866482254,S1,1,1034,1289
20.10066286584613,92.74323247410584,112.1465282413926,110.33044524949159,94.08005581476239,-253.8631370724757,347.94319288723807,564.8007616760874,-88.7674638813211,94.52260442617043,99.92458349414,45.88310955630306,28.312415771000584,-126.88855001528361,155.2009657862842,381.4967574857665,S1,2,1298,1553
50.337280805800646,50.56999880079407,52.44526755324889,14.719519347106234,80.3850982539208,-9.945938496726775,90.33103675064757,374.9667032987612,190.69650096797346,227.92608890045935,427.6808937626243,382.81299796136597,1188.1867721596536,-102.31541156960385,1290.5021837292575,2580.6139166865955,S1,3,1562,1817
44.84509626150016,44.84509626150016,45.70426036509781,8.820246981657284,64.14842534038185,29.903621700366706,34.24480364001514,253.11245245424567,-17.6953751561084,31.681445997956494,36.011909129525584,31.364491024688885,67.01112879464547,-55.13258630077306,122.14371509541854,289.658901575459,S1,3,1690,1945
-85.28120467464352,110.54838949403481,122.1795585409141,87.49263200118175,52.53913729023412,-163.8439256578619,216.383062948096,627.8956909582481,-153.99658765874335,153.99658765874335,176.30738332589002,85.84488572236143,-0.6194668962232219,-255.55696575728902,254.9374988610658,679.6187071571076,S1,1,2072,2327
44.925794745732084,44.925794745732084,46.30171983365848,11.203670203060913,65.4657478690343,24.518299716239824,40.94744815279448,209.3757349518312,-60.245172225586515,60.245172225586515,63.461022963625226,19.94544206326818,-22.52896142679363,-88.26255130431619,65.73358987752256,248.5198758823757,S1,2,2336,2591
42.741918600810244,42.741918600810244,48.18694851534486,22.25107641311331,117.0427387580938,5.798068023372477,111.24467073472132,377.6982153418744,119.63493332714285,163.6892985859366,331.01218454707316,308.6365970626875,1096.1822316360203,-89.07057575750898,1185.2528073935293,2368.755259838899,S1,3,2602,2857
27.911215290396914,27.911215290396914,29.750711981020878,10.298976861357291,51.80210592246188,10.210962168196763,41.59114375426511,244.5319655184529,-4.3352146152487965,15.081109780676375,17.76443234714302,17.22733208758555,52.55078813741512,-29.846452197200367,82.39724033461549,229.13973218800214,S1,3,2730,2985
-41.87985744768061,47.550589594154346,51.13951309607759,29.34837882858,19.390205091080485,-68.843495739089,88.23370083016948,271.5371364050417,86.07379791626543,100.71672406737487,106.59903074122006,62.88604509139911,206.0928827564173,-50.547535413605665,256.640418170023,596.6616417483925,S1,1,3113,3368
-40.49816119822255,40.49816119822255,47.280757707989515,24.400184200214387,-14.364018427007728,-88.8676144353163,74.50359600830856,266.56706959191956,-53.99337593484502,106.15015650769591,107.23448635793136,92.64961100624149,113.63166328566642,-138.31220506002123,251.94386834568763,456.4779895598384,S1,2,3378,3633
