EOGh_mean,EOGh_mav,EOGh_rms,EOGh_std,EOGh_max,EOGh_min,EOGh_ptp,EOGh_wl,EOGv_mean,EOGv_mav,EOGv_rms,EOGv_std,EOGv_max,EOGv_min,EOGv_ptp,EOGv_wl,subject_id,label,start_idx,end_idx
-69.17587685453583,78.1814449147478,87.73742727710257,53.968085074523025,23.092593518206208,-113.88344569861658,136.97603921682278,311.3883527917152,-5.521190937896179,25.690770401472275,26.613274149467525,26.034262263064218,41.423797104941265,-30.573842162456177,71.99763926739745,225.612123366868,S1,1,0,255
-41.74350422938602,43.1411900334148,64.59402282082549,49.293687616454065,8.565918226608938,-131.20643235599712,139.77235058260607,367.04659474006985,-13.843579615269416,13.843579615269416,14.806584169446962,5.252641069273106,-1.7481832320756863,-28.569925938516562,26.821742706440876,249.1408456833805,S1,2,267,522
-30.304971951368948,33.8419080255383,37.52956155655374,22.137675254052702,32.20335548497015,-65.2752973485437,97.47865283351385,283.9950324226225,115.33790731181489,116.2148779105628,245.34503737838443,216.54411675945397,848.8110034313015,-5.535418001779207,854.3464214330808,1777.322179632816,S1,3,531,786
-57.194782805528604,57.194782805528604,58.759014158873484,13.467685946409034,-21.355583081415364,-80.50081149787205,59.14522841645669,249.14464062370905,22.558362284259086,22.558362284259086,26.976085519566087,14.79288616230992,99.2222876260149,8.402878252825385,90.81940937318952,224.06584153177897,S1,3,659,914
264.7994899861769,307.4020119757763,332.43489484354654,200.98305752650003,397.4544720529036,-104.35409450515311,501.8085665580567,705.8512159789683,-168.07337879680483,175.71122056249487,197.28308651785943,103.30515749873756,27.92230906212509,-245.44360478449667,273.36591384662177,496.9391477253598,S1,1,1041,1296
13.696159908567395,194.50669406660933,224.26702807945978,223.8484198902287,393.39131804557815,-148.63395197161475,542.025270017193,726.9339651074602,-76.54113844736717,76.54113844736717,118.13057617639593,89.97937070766973,-2.0750820611773886,-229.81728638006675,227.74220431888935,461.13376375564786,S1,2,1306,1561
-120.86617505803318,120.86617505803318,122.04267805577551,16.905117386949662,-69.58663645892732,-144.58609019963438,74.99945374070707,312.3913499630265,113.0108915006353,129.01144877092884,260.3191817115397,234.50930635946466,851.9565451589071,-32.40831049662256,884.3648556555297,1842.2108395270184,S1,3,1570,1825
-119.56738506002048,119.56738506002048,119.73607763492055,6.353638115639532,-105.00796207833223,-134.31878100547706,29.310818927144837,240.42211371416929,-12.67914447150524,29.667777650634918,34.0780030459158,31.631465142609894,104.42432733275214,-37.97358986915707,142.3979172019092,277.3239190188655,S1,3,1698,1953
193.40912525083195,235.40375201184412,246.24387497743442,152.410485969996,294.4145052142716,-111.91649780646105,406.3310030207327,656.1199992339697,124.65631896459112,134.47695501092105,145.80040114889752,75.62115522377026,177.52351935407987,-29.260272987833396,206.78379234191326,383.1360932326868,S1,1,2080,2335
-17.838778066883172,152.790275540714,167.95423681356667,167.00420252409253,285.82915177886485,-135.39911611705136,421.22826789591625,597.4157819204996,-32.36722399191122,109.49589817256191,113.37202673255798,108.6534824867813,167.30959106916953,-111.03259230035441,278.3421833695239,444.59079048069503,S1,2,2344,2599
-128.26601702381504,128.26601702381504,129.57837574480718,18.395225943402476,-67.83283804611987,-150.30575911352167,82.4729210674018,309.45585377605886,44.31336456851673,116.64659457551701,211.53643714892402,206.84291131744985,752.4348098019448,-94.95372388811138,847.3885336900562,1734.3029076632654,S1,3,2608,2863
-142.71141751672158,142.71141751672158,142.8812803583112,6.96502600126512,-123.33399402752192,-156.31836168362437,32.98436765610245,199.79225059894935,-38.560867223054615,38.560867223054615,39.46140189113874,8.382228714364732,-6.0400772742392155,-51.802487991996486,45.76241071775727,210.42754325377155,S1,3,2736,2991
-156.8557583866563,156.8557583866563,157.21351475937277,10.600013393501934,-138.81578431050764,-176.61940370316117,37.80361939265353,199.03292918182007,-40.7535097791671,40.7535097791671,40.95778404018302,4.085524955449619,-29.881328556913992,-50.82111908053452,20.93979052362053,248.05557718865265,S1,3,2864,3119
16.977448027157635,214.65778496801994,248.93108823690972,248.35147060023078,430.00200923101596,-153.5534729134931,583.555482144509,744.5684066249843,-78.58119569988918,78.58119569988918,81.27234709555226,20.74102419832831,-40.49102555298611,-107.19643392811325,66.70540837512715,270.91454387285995,S1,2,3381,3636
-102.66698864137419,102.66698864137419,105.15600276614968,22.743666394546544,-39.29437749561594,-141.36978589820603,102.07540840259009,333.38822737580404,50.82066057445171,121.15436194966564,217.64602779152534,211.62952032314817,767.221120417664,-91.98341518990803,859.204535607572,1771.1140185268468,S1,3,3645,3900
-97.67503135123108,97.67503135123108,97.80631391554067,5.065895012859022,-86.76120179856109,-107.46283131787648,20.70162951931539,241.64002906177484,-34.66361065145412,36.68817877277071,38.37804407328103,16.471440844537497,40.83033537602148,-55.95291211983838,96.78324749585985,257.0113196621886,S1,3,3773,4028
-89.395646496711,89.395646496711,89.88913586901371,9.406122193183046,-64.0648552587862,-107.46283131787648,43.39797605909028,242.81983565088555,-44.17472363919167,44.17472363919167,44.442302340165945,4.869499840410761,-31.337350961860356,-55.95291211983838,24.615561157978025,217.13559505196008,S1,3,3901,4156
106.22814482912165,132.20788417501882,138.66277672841832,89.12321188219344,191.00607170592582,-78.64485135821896,269.65092306414476,438.9507273428105,102.32079380783152,117.81788315263589,124.59161132849361,71.0881478726633,178.69239692905046,-46.05338164319081,224.74577857224128,493.4676468310182,S1,1,4176,4431
90.77337068592995,90.77337068592995,95.51805253328722,29.73034702230314,135.43051882848945,38.04108205947738,97.38943676901206,284.3181925708689,98.81652529106826,117.14666408756044,220.49788033609153,197.11572631859943,804.4518341579505,-39.616363277825535,844.068197435776,1722.4456828133923,S1,3,4682,4937
123.49078161529623,123.49078161529623,124.65208699123397,16.975560294534414,153.9289947356327,90.66640268951514,63.26259204611756,231.08512799601436,32.44819880008136,32.44819880008136,34.88035316994179,12.796617986416065,95.41107377102217,17.94722613266941,77.46384763835276,253.16850492948413,S1,3,4810,5065
149.57593173646617,149.57593173646617,150.0902188345426,12.41428350606292,172.0210470186576,126.44554228322957,45.57550473542804,245.8907855770426,31.006428261872404,31.006428261872404,31.53513754077583,5.750330960649933,43.62881814284611,17.94722613266941,25.681592010176697,222.08076354681867,S1,3,4938,5193
-342.47210091795625,402.9716829345013,423.64467969658153,249.37456712355467,191.3139286154451,-507.6466163780123,698.9605449934575,879.1374218660721,-136.20540657940012,152.89961228634292,162.9126673802415,89.37910500494789,53.420132130178196,-194.35784523593873,247.77797736611691,415.91593076682454,S1,1,5214,5469
-139.35454511704853,215.35991988221764,302.8830655601602,268.92092175645394,81.30133477395847,-530.7550634510172,612.0563982249757,839.0384235586382,-99.65302974262693,99.65302974262693,118.59148282479562,64.2900728083186,-31.13997236112868,-205.01271276880829,173.8727404076796,401.78317852170414,S1,2,5478,5733
59.60222467957986,59.60222467957986,64.45874664758847,24.545973857699757,137.78486020020276,27.069826851560638,110.71503334864212,360.91513058527914,54.71086324000412,124.5389432362662,223.84315398313979,217.05409240245436,779.83401542857,-83.58798802789967,863.4220034564696,1817.0537163359224,S1,3,5741,5996
39.391258018125164,39.391258018125164,42.082795724765624,14.808460006423413,71.1398019963499,2.700019715770508,68.4397822805794,245.91873774257832,-34.33294317615821,45.43722031107156,49.0249778710705,34.99567784915222,141.67661611814574,-64.44542287287925,206.122038991025,399.7290708520268,S1,3,5869,6124
290.6523865947106,306.765586415884,332.1729165320913,160.81056135787418,402.0877888186579,-56.68195159543037,458.76974041408823,694.566611941072,144.68841873638172,164.98411721244375,173.6958921359208,96.10163593019055,209.29852413378364,-64.44000225194523,273.73852638572885,522.0447743814865,S1,1,6251,6506
-27.280713565484632,159.33039544349865,183.06012287815858,181.01594199275516,360.17074809904204,-144.44645565333548,504.6172037523775,666.5966080699048,-34.09882335935228,104.01628676240588,111.81541221850571,106.48923257823793,190.1262553440474,-110.11978462966245,300.24603997370986,488.441090222295,S1,2,6515,6770
-134.15064481586515,134.15064481586515,136.24434747679314,23.793417469223353,-65.10602977031023,-162.95204122857362,97.84601145826339,327.62337432200957,87.52940723605647,122.20096132130095,236.40419053055982,219.60315154686148,781.7374193521053,-77.44881348504177,859.1862328371471,1755.8877337029223,S1,3,6779,7034
-154.4812990122764,154.4812990122764,154.90564449591088,11.45805184894804,-124.67952186063692,-169.10108649851716,44.42156463788024,200.7035943381735,-12.253748784793702,14.683480609775078,15.420433147666468,9.361378059923531,27.74374157239499,-25.220270618833524,52.96401219122851,219.32126692656422,S1,3,6907,7162
266.8431334581692,326.79710829042784,338.52788430969343,208.3167554024949,385.98316385100986,-179.87346250958052,565.8566263605903,740.4028963110133,-124.31047122545576,125.23925898564033,137.59236924619393,58.97937621309764,6.883942571512451,-172.80330788442072,179.68725045593317,368.9557578252229,S1,1,7289,7544
-17.992899361294974,185.94667577768723,210.14802637181532,209.3763323791481,378.5168207873154,-147.2638197020629,525.7806404893784,739.9509461712216,-56.89897904287779,56.89897904287779,74.86048221245754,48.6476924525699,-9.236776248848802,-150.24744505287657,141.01066880402777,319.382625468069,S1,2,7553,7808
-90.07765384008017,90.07765384008017,92.38493426802191,20.518098312792468,-24.064012856593283,-125.93094190178594,101.86692904519266,352.81738082557416,118.15724738763316,124.05243356698256,234.86027649804035,202.9734326617984,809.7707730885572,-24.254359304282406,834.0251323928396,1752.8400530421836,S1,3,7817,8072
-87.10679618593622,87.10679618593622,87.47768019486848,8.046775161358196,-69.13629545264118,-103.24950245565887,34.11320700301769,227.12897367352605,29.752151854081994,29.752151854081994,30.38266092134477,6.157559964227363,56.835695737694365,17.514377707816628,39.32131802987774,267.97004805550193,S1,3,7945,8200
97.68141552480317,126.80404774938528,131.3900528586287,87.87313042827132,165.04056489971063,-80.91248376311692,245.95304866282754,417.2265906924415,-97.14747210353086,112.13477410135732,119.45563236499147,69.51270939629454,44.1809619174023,-143.8126826929361,187.9936446103384,418.19935528366545,S1,1,8326,8581
-14.703472905622414,74.95005292447561,83.46537888943672,82.16007155346725,158.6072128850413,-73.16644080433564,231.77365368937694,496.87720401617696,-18.353866474598476,34.09258009530053,58.25021601371065,55.28311904258443,37.203275933512636,-133.4266934115744,170.62996934508703,375.480203887668,S1,2,8590,8845
-52.73903197250227,53.44425511351696,56.62505401401733,20.615315876642878,9.0610959646375,-78.75438131451857,87.81547727915607,334.30890704904743,152.38743919932003,152.38743919932003,267.1673032844707,219.44574800749706,846.1864829964018,1.7655620297810308,844.4209209666208,1766.0530718378682,S1,3,8854,9109
-62.290215770916326,62.290215770916326,62.762298684210414,7.683433824711907,-48.256070888912674,-78.75438131451857,30.498310425605894,213.40642414138847,37.67042720605329,37.67042720605329,40.34229341803513,14.437435795191654,88.52163070032071,24.625555891410965,63.896074808909745,255.8512798595787,S1,3,8982,9237
-61.347275217455575,61.347275217455575,61.65084334652947,6.110508058425131,-48.256070888912674,-73.85096080149172,25.59488991257905,182.7702256748406,30.942014645164694,30.942014645164694,31.132732893743032,3.4407538609384827,40.077922134840136,24.0220250765555,16.055897058284636,240.48421693558797,S1,3,9110,9365
-11.504005885220558,109.01052068048061,125.9814773834952,125.4551333836959,245.33091367893402,-95.94028276326553,341.27119644219954,529.119463185638,-49.49029122891664,50.476545092765896,85.29100651103964,69.46414086234151,21.484146858669213,-191.26723662303525,212.75138348170447,436.16293578610737,S1,2,9628,9883
-82.32998843667926,82.32998843667926,84.21146349211894,17.701513706481173,-18.506705948274504,-102.57659650920151,84.069890560927,313.60585443363163,66.01729449708243,91.0278952386414,195.38739906380022,183.8965810998187,760.9670160921983,-39.291386329045224,800.2584024212435,1699.3655224984775,S1,3,9892,10147
-95.2138891895001,95.2138891895001,95.32223699040834,4.543585617678038,-84.90663903788706,-104.21036032788544,19.30372128999838,202.40532588543158,-23.464558157848902,23.930296099901007,26.225312432945653,11.712451607692579,13.476571687521602,-39.50436053696364,52.980932224485244,233.8967415141198,S1,3,10020,10275
-95.79301779649549,95.79301779649549,95.87771724058193,4.02919405157878,-86.03826965348281,-104.62127301031747,18.583003356834652,178.20436491051368,-32.22789387760778,32.22789387760778,32.40471803047489,3.3806222575490135,-24.173538086398416,-40.77006676273485,16.596528676336433,223.65716929327763,S1,3,10148,10403
181.58769475667822,202.53123226427215,209.80307503683042,105.08681843059742,236.84272238861638,-84.43345295003051,321.2761753386469,508.81483336676115,118.5268569538895,127.64377200533659,133.65802963066773,61.77259153851865,183.96768585025683,-42.38597459054949,226.35366044080632,446.6403535675179,S1,1,10423,10678
-17.450456553320304,21.833492814012974,28.802110341811435,22.91381954678359,30.886728886427083,-63.103657567439484,93.99038645386656,264.30999933545525,33.32971476614904,131.10780183101895,214.34277439841924,211.73557814032762,727.2317371387044,-108.71579889540514,835.9475360341095,1712.031949805374,S1,3,10930,11185
