V1,V2,V3,V4
12.5,11.5,42.0,42.0
20.0,20.0,44.0,44.0
13.8837890625,14.1162109375,38.5556640625,37.4443359375
17.5029296875,18.4970703125,51.35107421875,48.64892578125
15.05859375,16.94140625,34.3388671875,29.6611328125
4.8056640625,7.1943359375,51.396484375,44.603515625
4.88720703125,7.11279296875,36.35498046875,27.64501953125
19.25048828125,20.74951171875,55.03759765625,44.96240234375
19.65087890625,20.34912109375,55.3056640625,44.6943359375
11.7802734375,12.2197265625,47.10986328125,36.89013671875
9.439453125,10.560546875,38.50830078125,29.49169921875
8.66650390625,11.33349609375,33.66552734375,26.33447265625
-0.26953125,4.26953125,46.826171875,41.173828125
4.9873046875,11.0126953125,36.24658203125,31.75341796875
6.6982421875,13.3017578125,32.11328125,27.88671875
10.93115234375,17.06884765625,34.44580078125,29.55419921875
7.56103515625,12.43896484375,39.0693359375,32.9306640625
2.345703125,5.654296875,39.7021484375,32.2978515625
9.01513671875,10.98486328125,42.08544921875,33.91455078125
15.35498046875,16.64501953125,34.10400390625,25.89599609375
15.27197265625,16.72802734375,39.8056640625,32.1943359375
10.81591796875,13.18408203125,43.33984375,36.66015625
6.1318359375,9.8681640625,36.8662109375,31.1337890625
15.380859375,20.619140625,42.47802734375,37.52197265625
16.67724609375,23.32275390625,40.18017578125,35.81982421875
12.06201171875,19.93798828125,33.912109375,30.087890625
11.51416015625,20.48583984375,31.59326171875,28.40673828125
10.974609375,21.025390625,43.16943359375,40.83056640625
-1.59814453125,9.59814453125,30.642578125,29.357421875
3.8466796875,16.1533203125,42.080078125,41.919921875
13.46875,26.53125,35.5712890625,36.4287109375
-4.54248046875,8.54248046875,37.19482421875,38.80517578125
-2.11572265625,10.11572265625,48.9716796875,51.0283203125
-3.41552734375,7.41552734375,44.8603515625,47.1396484375
11.18896484375,20.81103515625,28.8076171875,31.1923828125
15.27197265625,24.72802734375,44.8173828125,47.1826171875
6.56494140625,17.43505859375,48.978515625,51.021484375
3.1123046875,16.8876953125,35.42041015625,36.57958984375
7.29736328125,24.70263671875,40.2041015625,39.7958984375
-6.3125,14.3125,45.24365234375,42.75634765625
8.77978515625,31.22021484375,44.326171875,39.673828125
-3.22119140625,19.22119140625,43.1875,36.8125
5.52001953125,26.47998046875,43.642578125,36.357421875
0.58154296875,19.41845703125,47.65869140625,40.34130859375
