V1,V2,V3,V4
14.5,13.5,44.0,44.0
20.0,20.0,34.0,34.0
15.8779296875,16.1220703125,50.6015625,49.3984375
13.9453125,14.0546875,41.2099609375,38.7900390625
12.26171875,11.73828125,35.775390625,32.224609375
10.71826171875,9.28173828125,36.26513671875,31.73486328125
11.10546875,8.89453125,34.66357421875,29.33642578125
21.25048828125,18.74951171875,34.9814453125,29.0185546875
11.1357421875,8.8642578125,43.2373046875,36.7626953125
10.90869140625,9.09130859375,33.45947265625,26.54052734375
4.775390625,3.224609375,37.6708984375,30.3291015625
8.8544921875,7.1455078125,37.89111328125,30.10888671875
21.08935546875,18.91064453125,42.12353515625,33.87646484375
13.27392578125,10.72607421875,50.34619140625,41.65380859375
15.18994140625,12.81005859375,50.513671875,41.486328125
2.7705078125,1.2294921875,40.5830078125,31.4169921875
6.169921875,5.830078125,44.5439453125,35.4560546875
15.68701171875,16.31298828125,36.4375,27.5625
15.5615234375,16.4384765625,40.32568359375,31.67431640625
13.8037109375,14.1962890625,52.2470703125,43.7529296875
8.16552734375,7.83447265625,42.1865234375,33.8134765625
14.2958984375,13.7041015625,46.08935546875,37.91064453125
11.97998046875,12.02001953125,49.89306640625,42.10693359375
17.2958984375,18.7041015625,47.583984375,40.416015625
14.60791015625,17.39208984375,37.20703125,30.79296875
14.36962890625,17.63037109375,44.86376953125,39.13623046875
6.84619140625,9.15380859375,36.6533203125,31.3466796875
17.9296875,18.0703125,44.62548828125,39.37451171875
15.15869140625,12.84130859375,50.7587890625,45.2412109375
7.95361328125,4.04638671875,32.96728515625,27.03271484375
3.919921875,0.080078125,45.14697265625,38.85302734375
11.05419921875,8.94580078125,41.21240234375,34.78759765625
7.73193359375,8.26806640625,51.1240234375,44.8759765625
0.48779296875,3.51220703125,46.88525390625,41.11474609375
9.74267578125,14.25732421875,52.51904296875,47.48095703125
9.60546875,14.39453125,42.0546875,37.9453125
17.87646484375,22.12353515625,49.54052734375,46.45947265625
18.2119140625,21.7880859375,31.0458984375,28.9541015625
6.33056640625,9.66943359375,30.662109375,29.337890625
12.15380859375,15.84619140625,48.4501953125,47.5498046875
7.802734375,12.197265625,50.404296875,49.595703125
7.48681640625,12.51318359375,38.43603515625,37.56396484375
1.35546875,6.64453125,42.41064453125,41.58935546875
1.43408203125,6.56591796875,46.2451171875,45.7548828125
15.64208984375,20.35791015625,49.96728515625,50.03271484375
11.88330078125,16.11669921875,45.7158203125,46.2841796875
8.1201171875,11.8798828125,49.67578125,50.32421875
16.38916015625,19.61083984375,43.947265625,44.052734375
18.74169921875,21.25830078125,36.4833984375,35.5166015625
9.15576171875,10.84423828125,31.09228515625,28.90771484375
5.51806640625,6.48193359375,51.53662109375,48.46337890625
5.69775390625,6.30224609375,47.64599609375,44.35400390625
17.66943359375,18.33056640625,49.40478515625,46.59521484375
7.58349609375,8.41650390625,48.955078125,47.044921875
9.68212890625,10.31787109375,46.54638671875,45.45361328125
6.1015625,5.8984375,30.41748046875,29.58251953125
8.69580078125,7.30419921875,36.69189453125,35.30810546875
11.044921875,8.955078125,39.3193359375,36.6806640625
10.6865234375,9.3134765625,34.09423828125,29.90576171875
1.423828125,2.576171875,32.75,27.25
11.52001953125,16.47998046875,51.0576171875,44.9423828125
13.62060546875,22.37939453125,46.9052734375,41.0947265625
2.412109375,13.587890625,40.33056640625,35.66943359375
12.2275390625,23.7724609375,47.49462890625,44.50537109375
-1.1591796875,9.1591796875,46.6123046875,45.3876953125
15.60400390625,24.39599609375,35.8798828125,36.1201171875
-2.1552734375,6.1552734375,49.40771484375,50.59228515625
7.255859375,16.744140625,41.15576171875,42.84423828125
-3.96240234375,7.96240234375,46.86181640625,49.13818359375
6.703125,21.296875,40.00146484375,43.99853515625
-0.28955078125,16.28955078125,41.86083984375,50.13916015625
9.14208984375,26.85791015625,29.7578125,46.2421875
4.64501953125,23.35498046875,31.35546875,60.64453125
-6.3583984375,14.3583984375,24.89404296875,71.10595703125
-2.3232421875,22.3232421875,7.23486328125,72.76513671875
