EOGh_mean,EOGh_mav,EOGh_rms,EOGh_std,EOGh_max,EOGh_min,EOGh_ptp,EOGh_wl,EOGv_mean,EOGv_mav,EOGv_rms,EOGv_std,EOGv_max,EOGv_min,EOGv_ptp,EOGv_wl,subject_id,label,start_idx,end_idx
81.58821580282313,89.7108580273557,95.6233049634051,49.87163015419023,117.7433665415928,-37.40714107430417,155.15050761589697,455.24938448971307,12.441017537210328,16.741140282389587,17.73133135623891,12.634128157635823,29.3904314537223,-17.85825681059578,47.248688264318076,360.0418926076887,S1,1,0,255
-36.772449010691574,36.772449010691574,38.44065203187546,11.201371451381249,-19.596652027339648,-67.99356874125971,48.396916713920064,352.5979860803093,145.6961158332821,196.2005735838764,356.18247701790534,325.0209205046738,985.0746554515046,-62.041793530969315,1047.116448982474,2321.4179681537544,S1,3,509,764
-37.416240348099535,37.416240348099535,38.79200817661052,10.23937774415349,-23.058698966219723,-67.99356874125971,44.934869775039985,303.08008320040994,95.63037404597586,180.60487367045155,332.98743688724244,318.9599734834482,985.0746554515046,-87.87804944779309,1072.9527048992977,1425.1945122719403,S1,3,637,892
-29.183758773627165,29.183758773627165,29.596215925652853,4.923842093386704,-17.220122620352512,-38.69896656482639,21.47884394447388,232.96910123977003,-74.85652280090255,74.85652280090255,76.9568662987475,17.856658833086723,-37.46911393672261,-102.54844061933926,65.07932668261665,428.1339156106122,S1,3,765,1020
9.50918322110576,27.573589796389932,42.39607486495866,41.31588796604304,102.49517233994466,-26.458775126701582,128.95394746664624,373.4231135422726,-29.091569364678495,50.67808751034697,67.9851649989921,61.44642586709401,123.40288667272253,-155.46632406477391,278.8692107374965,645.6340362370754,S1,2,1303,1558
-15.843768836822674,18.662677555118172,22.36162417281325,15.780279613855788,22.056382645558006,-56.14519155762186,78.20157420317986,320.86227692018844,183.9237222223263,214.2040457671519,394.0698063812329,348.5155329468501,1039.4179969215104,-49.85242230579103,1089.2704192273013,2338.3535919233195,S1,3,1567,1822
13.991836925925806,22.641085647156455,26.716996121654198,22.760192907855252,58.638918011655484,-26.38121669526735,85.02013470692283,257.95011051759457,-27.933831881800597,43.37345152903543,48.28292363541192,39.381997805879784,179.12842174720285,-57.18684909909195,236.3152708462948,653.264718411563,S1,3,1695,1950
37.37312261493616,37.37312261493616,38.34953222174346,8.598623589591968,58.638918011655484,18.359284122994648,40.27963388866084,224.20731004228048,-47.14623614318769,47.14623614318769,47.69002136436682,7.18126418289606,-27.092299886209016,-63.78477666388756,36.69247677767855,459.7265762946899,S1,3,1823,2078
-113.64782053023512,124.8216038574981,130.50064783996285,64.14508535638147,43.25063359359541,-156.15233032530585,199.40296391890126,491.55639735604404,-42.38655371493999,42.38655371493999,43.071481090343035,7.650656670265917,-20.275930147421537,-58.1263129571107,37.850382809689165,322.27453520319125,S1,1,2097,2352
21.965431854468235,22.127125591121295,23.889491504006518,9.39295522009509,41.364115061096285,-5.756596585779371,47.120711646875655,343.53301191184653,223.30926233498022,268.2341361951378,463.0138453406886,405.6042336226017,1070.9121754170637,-58.402885789045754,1129.3150612061095,2412.6609169097346,S1,3,2606,2861
17.414297112900528,17.575990849553584,18.67093067737202,6.733937067040054,30.050855842895075,-5.756596585779371,35.807452428674445,319.74928449698666,188.90985138185724,270.7813832314159,457.9756404905652,417.1987000622461,1070.9121754170637,-86.3891949473723,1157.301370364436,1692.437250432898,S1,3,2734,2989
22.601903372752822,22.601903372752822,23.3266359140127,5.769393988423037,33.9654318745287,9.273803738658332,24.691628135870367,281.03203711033217,-68.39494740957639,68.39494740957639,68.78425887869835,7.30790245782414,-49.088800962822916,-86.3891949473723,37.30039398454939,321.17065378066854,S1,3,2862,3117
-24.37099661256964,34.939965943675446,35.62510848208271,25.984666218181076,41.10227093039774,-54.24460402894841,95.34687495934614,380.9604926177451,-149.33606023319854,150.98350035926265,158.4853917423386,53.069393342575694,54.41499481067121,-191.29089320659787,245.70588801726907,730.9098617595617,S1,1,3136,3391
61.57508403926501,61.57508403926501,62.10345533532685,8.083822743256244,78.58793046569883,34.47876137879929,44.10916908689954,258.2788644039676,110.58555893185259,151.32084644909267,304.41676165378743,283.620166651648,970.8448522027413,-64.00007457089411,1034.8449267736355,2261.6651671980558,S1,3,3644,3899
66.75882778864883,66.75882778864883,67.03686922261532,6.099241547566176,78.58793046569883,43.346831861510566,35.24109860418827,277.9179683454714,-11.710411090549915,86.00799277759303,138.91799656321277,138.42353860968564,716.5944725331591,-84.5463636591152,801.1408361922743,1074.6062781988087,S1,3,3772,4027
70.41360272225401,70.41360272225401,70.61081275182354,5.273654249727658,82.46279733327682,55.06275433792245,27.400042995354376,281.4810348610596,-69.94722538994196,69.94722538994196,70.22084774614163,6.192989458691293,-56.555220751796405,-87.52179481299316,30.96657406119676,465.04867587105923,S1,3,3900,4155
-254.38766673454307,273.9726165719454,292.6946628320171,144.7656059418232,70.22080279928652,-345.43980067457863,415.66060347386514,670.6423647370013,-58.87244909891147,58.87244909891147,59.64679967763605,9.579950358959204,-29.185928262448268,-78.49353121081478,49.30760294836651,321.0014173833761,S1,1,4174,4429
-11.049987486484966,101.05535689149833,143.5426697230141,143.11672092302433,69.17726277862504,-347.7642201178398,416.94148289646483,693.0404530314779,-62.47419610522556,62.47419610522556,63.91931573564387,13.514945250305257,-18.063055985411793,-85.7503297946509,67.6872738092391,445.37329253548734,S1,2,4439,4694
29.273655908752556,29.273655908752556,31.46298842889028,11.531379388973383,52.75060712627456,4.380028607158184,48.37057851911638,278.7154628003774,345.5553096149087,402.3597768253778,573.1935476749238,457.3208622981349,1021.4758888381168,-81.03759802785429,1102.5134868659711,2309.9043977678753,S1,3,4703,4958
12.913331504177652,13.887351393180829,16.027012483000135,9.492681317386305,31.232875269057196,-7.660258650001387,38.893133919058585,271.2683552877285,-0.9602089176406707,133.2801110367774,209.18113387007477,209.1789300240457,919.982041952025,-112.7248956475088,1032.7069375995338,1208.4292846581225,S1,3,4831,5086
0.1987657980066957,7.972172600530272,9.650026075782625,9.647978825682992,16.375293427816892,-24.508545576828585,40.88383900464548,309.0828088581209,-94.1867597861079,94.1867597861079,94.71519092295617,9.99107964966968,-72.72708603443618,-112.8068050213538,40.07971898691761,395.3867601037414,S1,3,4959,5214
187.03199813114313,199.56691274586143,252.37355136942165,169.44450745269435,360.9589841484228,-28.74188098649816,389.70086513492095,1010.6763553416615,-146.72855369922854,148.2740081296693,161.34342656815542,67.10017008984671,59.63795376884577,-223.31877550051036,282.9567292693561,731.3075071807795,S1,1,5217,5472
-23.169227950776886,23.169227950776886,24.013106066583994,6.310003100629355,-8.406801619103474,-44.49781593060333,36.091014311499855,292.7672927645316,114.90933841628433,184.33576082016089,329.8342461421455,309.1706225903252,916.6753105200147,-69.01955039464286,985.6948609146575,2240.09637819815,S1,3,5727,5982
-11.861345880858012,17.99840715439708,20.013374831112635,16.119666436538488,17.92620655495219,-44.49781593060333,62.424022485555525,307.2468704116252,103.2264152606858,190.43627329382534,330.6396658303477,314.1128711352536,916.6753105200147,-77.94835876316903,994.6236692831837,1820.4665616154332,S1,3,5855,6110
10.017211392814767,16.95534180122808,18.53543964690863,15.595448015874839,32.32649888872739,-27.830209667698266,60.156708556425656,276.5329303903502,-67.2070843730728,67.2070843730728,67.47180645717981,5.970969491280821,-51.31746687177239,-80.90643705289094,29.588970181118547,389.42970889339125,S1,3,5983,6238
-182.9226634545514,195.19148902363693,208.28816310777728,99.61555142398679,45.75882852623987,-246.76664018098487,292.5254687072247,609.9370167871887,56.78085933080366,81.37389554715801,82.3970746864264,59.709395663798325,117.78105581723062,-83.09386225351518,200.87491807074582,586.3814587903364,S1,1,6257,6512
109.02505969863529,109.02505969863529,109.52291542257794,10.430980796175001,139.81673055715012,92.69350449995497,47.123226057195154,242.3334959821545,183.54572216880038,267.63636445008575,426.1410752358738,384.5870303022714,988.3976357356775,-93.54540287925094,1081.9430386149284,2410.3451046538657,S1,3,6765,7020
111.83378326344916,111.83378326344916,112.14474065261102,8.3455243708988,139.81673055715012,96.71555260445527,43.101177952694854,312.69969620483704,172.30645938044492,277.6652474196749,427.8705150169112,391.64226237296185,988.3976357356775,-98.93360437202396,1087.3312401077014,2211.2227134922664,S1,3,6893,7148
104.61692294689578,104.61692294689578,104.81840083194507,6.495889938228191,121.94077278888933,92.67522346329912,29.265549325590214,294.7544180961436,-85.47977111446556,85.47977111446556,85.70716536672445,6.239144606244542,-71.39275540199604,-98.93360437202396,27.540848970027923,368.1188257129354,S1,3,7021,7276
-167.59852276897382,202.22204519456443,210.50074512768686,127.36286297413834,104.03929245443015,-245.75856748654243,349.79785994097256,613.9576496763873,-110.72596586844855,110.72596586844855,113.28661921443431,23.950335603815788,-65.65290849277923,-141.44402173253857,75.79111323975934,316.9976701552546,S1,1,7295,7550
-10.640310110411622,98.45595773472776,124.78987823277885,124.33542339215339,72.60726693834486,-257.051165973501,329.65843291184586,651.7965211614148,-84.74646181311422,84.74646181311422,87.76424003456759,22.816639520393235,-34.398583479242795,-134.44679472265378,100.04821124341098,458.9613327802014,S1,2,7561,7816
46.30455900163616,46.30455900163616,47.44034290549098,10.318621548179966,62.18782923145551,17.213021554938827,44.97480767651668,279.9877907748984,210.6481143575087,299.35140823551166,475.03048868280507,425.7714611101248,1063.9883638142003,-90.92584915265913,1154.9142129668594,2423.4097953998253,S1,3,7825,8080
35.08116598398644,35.08116598398644,35.91289985492073,7.684280655569449,52.18982757446188,17.213021554938827,34.97680601952305,305.5417528836434,175.80610194174335,276.2719231288655,456.9827969873933,421.81215162969215,1063.9883638142003,-86.4388768555632,1150.4272406697635,1590.192075617118,S1,3,7953,8208
-64.82675814579085,69.02608684215824,75.28220264809586,38.27403119421983,18.961589580203952,-95.08975093176373,114.05134051196768,352.28758800577464,27.096834055334728,54.154422043668944,56.30767172575636,49.35904658067448,91.60489173344651,-78.06601538779215,169.67090712123866,613.2990861303351,S1,1,8335,8590
29.277393444521312,53.15960802103095,54.056305180715725,45.441372810307726,63.99039620762985,-74.18616646964159,138.17656267727145,468.6074718139389,-40.2557838008306,55.87474070414979,57.702948582217914,41.34128863089381,49.71686633977493,-81.92003660954668,131.6369029493216,453.121102978511,S1,2,8600,8855
64.2771152723977,64.2771152723977,64.48756488477544,5.205619754363667,76.60911942473865,54.53776036822866,22.07135905650999,255.63722022949509,106.76002509624763,209.05183575361534,365.4876170169605,349.54755790047363,983.2818326632328,-89.01636313673579,1072.2981957999687,1620.5914247716305,S1,3,8864,9119
64.81536852443182,64.81536852443182,65.12660949190334,6.359502099454589,77.15131154738172,48.1031896986251,29.048121848756622,284.9060452509391,149.49389040597262,227.76983973980418,381.29231086506746,350.76402759705894,983.2818326632328,-87.17525306146018,1070.457085724693,2350.751397486435,S1,3,8992,9247
-151.97929600339933,173.99096618205982,184.99289759159606,105.4735310191418,67.78620965176911,-247.32361751011342,315.10982716188255,617.02269760428,-107.41064122906313,107.41064122906313,108.66000547505055,16.43018382731917,-73.80507803671858,-136.44333349566026,62.63825545894167,465.16117317153186,S1,1,9373,9628
-9.62504672893251,58.0360903465485,90.72583448663458,90.2138321919764,40.96685512410926,-245.30780145794077,286.27465658205006,522.665037764092,-30.76598529956577,34.08370232141929,42.169313014343665,28.83929799160509,24.726936120089043,-97.17340412328853,121.90034024337757,404.7171452690882,S1,2,9637,9892
38.45462800961491,38.45462800961491,39.16880318911639,7.445584457238722,60.775682765499205,23.549938054499904,37.2257447109993,326.16722347989355,156.52159642844654,203.74017847832087,367.89174608820355,332.9344180034827,971.1389397347974,-61.03637974977202,1032.1753194845694,2185.128979758148,S1,3,9901,10156
25.467763230131215,25.467763230131215,27.19340689781242,9.532807286626976,48.7822014318535,7.719802091100487,41.06239934075302,261.80864554270545,100.97229350141131,140.97374688916153,300.2062005309601,282.71603913166985,971.1389397347974,-40.147671663201656,1011.2866113979991,1212.728447402022,S1,3,10029,10284
