EOGh_mean,EOGh_mav,EOGh_rms,EOGh_std,EOGh_max,EOGh_min,EOGh_ptp,EOGh_wl,EOGv_mean,EOGv_mav,EOGv_rms,EOGv_std,EOGv_max,EOGv_min,EOGv_ptp,EOGv_wl,subject_id,label,start_idx,end_idx
157.13624584889277,164.44425030237255,194.3935383066188,114.44233471877092,260.783637268598,-49.24624400734508,310.02988127594307,640.6434040762074,0.02059572921748594,7.9385990982988694,10.355479547670535,10.355459066509836,34.805689923947256,-17.6383915055333,52.444081429480555,408.72940344340486,S1,1,0,255
-41.25329046535681,41.628475590886254,46.61316731603483,21.70146061935828,5.936725324357816,-73.7164353060599,79.65316063041772,481.7623751777177,77.18781608920818,82.73196019412167,174.81302282247586,156.8490803151553,660.6938583400505,-38.414915826378355,699.1087741664288,1618.0252278324087,S1,3,508,763
-49.89827503731139,49.89827503731139,51.911852339777404,14.317910519614196,-8.89501735908622,-73.7164353060599,64.82141794697368,414.1839181859205,5.986985924215279,25.078769827512133,28.851715865561793,28.223704716609372,54.86767396582471,-50.77922058394908,105.64689454977379,400.40039424213825,S1,3,636,891
-47.32228955693522,47.32228955693522,48.795393238918365,11.899214782087926,-8.89501735908622,-72.28316232718907,63.38814496810286,411.48237622657615,-35.571259999976526,40.1461984136005,45.75639777820739,28.780781776241113,21.677188033275463,-88.17847696843968,109.85566500171515,414.9569369928476,S1,3,764,1019
104.25796476399574,113.69354170616043,119.04722557675875,57.46754476043939,153.3711849520546,-45.65314424573719,199.0243291977918,552.135357881132,-52.34011506287771,52.34011506287771,53.09498989057023,8.92133996014487,-35.07541282565708,-76.30061286846467,41.225200042807586,373.82425978504637,S1,1,1040,1295
-3.8587789460685444,18.766864988500146,22.12370933060085,21.78458949786048,48.773384095440015,-33.39676752989461,82.17015162533463,446.2984440641107,74.23284520166922,83.9701912217152,171.69044629134103,154.81309389384631,606.0506494789165,-28.49748732466275,634.5481368035793,1466.3159300722657,S1,3,1548,1803
1.121689097927817,17.094037124638795,20.142500246155578,20.111243863420466,43.218935078780696,-33.39676752989461,76.6157026086753,477.4403047605741,28.70104864167647,28.903062666010843,31.778777294506327,13.64333145540166,57.654289812050706,-5.56366100385854,63.21795081590925,404.7273534943436,S1,3,1676,1931
10.943636842332943,17.002907627372746,19.771244042272706,16.46629599036277,43.218935078780696,-28.241951056581502,71.4608861353622,472.7129124993353,40.241995664874466,40.241995664874466,41.65393999226631,10.753255404181,64.90235770482472,16.11114136070094,48.79121634412378,408.76630617124334,S1,3,1804,2059
-104.85527248510977,104.8790570470141,114.13041895370857,45.067997100186545,1.3707513562584381,-167.98165945360998,169.35241080986842,540.1877194224833,-4.713583881611951,14.552789116506512,17.14608999753687,16.485464178925685,33.114514704259804,-34.19241999533622,67.30693469959603,428.7968921237772,S1,1,2078,2333
42.547405441886845,42.547405441886845,44.40040325532021,12.693072890310965,72.34753947360029,11.110934085485024,61.236605388115265,459.09389850037496,48.83220796572996,88.95633540235795,180.2936658384752,173.55466403029178,652.5360780037759,-54.88459353891209,707.420671542688,1700.5098256745737,S1,3,2586,2841
29.254628391094563,31.099937311579936,35.33699740505606,19.8209511200624,62.50476740651685,-19.03224225315972,81.53700965967657,410.5936636734258,-26.90083731961154,27.680268330771394,29.190462015919298,11.332608887922605,20.799458934464106,-45.36558161620997,66.16504055067408,527.2486351589691,S1,3,2714,2969
-3.7285236467799834,21.591796089268357,25.247478465329543,24.970648375095937,44.366509346863225,-41.72983298952929,86.09634233639252,346.60533619348854,-37.18628370323778,37.18628370323778,38.85792211077758,11.274680266400907,-9.025966692713022,-62.1037650423331,53.07779834962008,443.2413568035514,S1,3,2842,3097
15.126989196634044,35.83795493048519,45.266671628530496,42.6643382483559,95.34339577675782,-62.75119309470323,158.09458887146104,566.1110442007122,-107.19154742941636,107.19154742941636,112.03536803608355,32.58674348056086,-47.61859102031073,-156.4250294582008,108.80643843789008,404.12510089435796,S1,1,3116,3371
0.5721992042947717,18.599767812269732,26.5506903054069,26.544523799914593,87.24765192504249,-30.127150429215998,117.37480235425849,458.92430739282236,-25.717287311345054,35.140771299073556,46.78239446465508,39.07957990040734,24.9012112841687,-110.15530453338725,135.05651581755595,580.6943252922496,S1,2,3380,3635
-13.36981782677165,25.558497346081968,33.10745854142068,30.287815740835914,43.73520137388288,-76.9725340897188,120.7077354636017,579.57616637635,123.41345301198695,123.41345301198695,213.80290399319045,174.58751780004064,704.6310072148567,0.33698184739607606,704.2940253674607,1615.0088298788653,S1,3,3644,3899
-4.0529842477455045,19.95730943066227,23.401957438964033,23.048317306532613,43.73520137388288,-52.270097812141465,96.00529918602435,509.54085350532006,21.579127932931122,23.888493528733864,32.211543098583526,23.914948179874767,78.35522193817232,-19.89605900756392,98.25128094573624,408.5852989604457,S1,3,3772,4027
-0.7540218966049572,22.54995755494855,27.115277422724418,27.104791471080325,62.55685948042639,-52.516540517539994,115.07339999796639,521.9823076418966,24.6661956905642,29.281404798009156,34.3845723460538,23.95574264296141,99.15089211846896,-30.395557841270133,129.5464499597391,562.4462159960323,S1,1,4154,4409
56.03351871141446,56.286190385143684,64.75626812032401,32.459498481782774,119.51082615876214,-7.650832782420351,127.1616589411825,451.1913344017649,-28.4334965364066,42.25590479359421,43.42401625928354,32.820442757535666,46.328694601110406,-63.415377254759676,109.74407185587009,467.5973816725733,S1,2,4418,4673
79.07728319416333,79.07728319416333,80.31588576154383,14.050793155244005,125.87193280375868,48.55610164600374,77.31583115775494,530.2586690003486,61.02586845002887,106.64168115616147,203.3832831670336,194.01186368807845,671.7240969281878,-64.60694962951237,736.3310465577001,1664.4107883269469,S1,3,4682,4937
58.02627692381903,58.92703851073844,63.29116591007449,25.272967151026066,102.34441863698372,-24.350836693294394,126.69525533027812,439.8064758953746,-27.0411144640832,27.092265671416037,28.701239216079983,9.619732900605811,4.297921612531983,-45.42915224765185,49.727073860183836,392.88939762455027,S1,3,4810,5065
-219.16529961168112,225.86913169637288,263.4634895791985,146.2175837147178,27.857843268201933,-354.6674047990797,382.5252480672816,747.7177599626597,-102.70417123292444,102.70417123292444,106.36450550241659,27.663355583365988,-54.33162072608426,-141.97116059140265,87.6395398653184,349.2265858603363,S1,1,5193,5448
-43.912056303258595,91.79495325173514,140.99159156473186,133.97895432931108,75.7089386583484,-337.803618328825,413.5125569871734,692.6158873031367,-60.63445128097143,75.61777616868032,84.55284102448346,58.929162926068074,42.875594300364035,-151.13580015446863,194.01139445483267,568.0792513722192,S1,2,5457,5712
68.99040607919771,68.99040607919771,71.23335873040764,17.73457823130688,104.98279023287037,33.02722283914201,71.95556739372836,457.143742982478,158.09053785031904,158.09053785031904,235.02117091536664,173.90322774643033,730.5435391509188,30.51278295848225,700.0307561924366,1535.6116966945142,S1,3,5721,5976
